TransactionID,Date,AccountID,DeptID,CustomerID,ProductID,Amount,Quantity,Currency,Type,InvoiceID
148,2024-09-09,110,1,18.0,5.0,30635.7,43.0,CAD,Revenue,INV-240909-148
149,2024-09-09,200,3,,5.0,-9580.05,,CAD,Expense,
150,2023-04-19,110,6,6.0,5.0,7924.43,12.0,CAD,Revenue,INV-230419-150
151,2023-04-19,200,3,,5.0,-2541.7,,CAD,Expense,
152,2025-04-02,100,4,13.0,2.0,5260.93,27.0,CAD,Revenue,INV-250402-152
153,2025-04-02,200,3,,2.0,-2192.9,,CAD,Expense,
154,2024-05-08,100,6,16.0,2.0,5574.02,32.0,CAD,Revenue,INV-240508-154
155,2024-05-08,200,3,,2.0,-2409.31,,CAD,Expense,
156,2024-05-08,210,2,,,-2966.57,,CAD,Expense,
157,2024-10-23,100,4,20.0,4.0,330.31,16.0,CAD,Revenue,INV-241023-157
158,2024-10-23,200,3,,4.0,-87.87,,CAD,Expense,
159,2023-08-21,110,6,7.0,3.0,26714.62,31.0,CAD,Revenue,INV-230821-159
160,2023-08-21,200,3,,3.0,-8257.62,,CAD,Expense,
161,2023-12-16,100,2,18.0,2.0,3923.01,40.0,CAD,Revenue,INV-231216-161
162,2023-12-16,200,3,,2.0,-2324.34,,CAD,Expense,
163,2025-03-17,100,4,19.0,4.0,423.53,15.0,CAD,Revenue,INV-250317-163
164,2025-03-17,200,3,,4.0,-131.02,,CAD,Expense,
165,2025-03-17,210,2,,,-4691.96,,CAD,Expense,
166,2023-07-07,100,6,14.0,1.0,7960.54,41.0,USD,Revenue,INV-230707-166
167,2023-07-07,200,3,,1.0,-4631.97,,USD,Expense,
168,2023-12-18,100,4,6.0,1.0,733.45,6.0,USD,Revenue,INV-231218-168
169,2023-12-18,200,3,,1.0,-429.37,,USD,Expense,
170,2023-07-15,100,4,11.0,1.0,5698.2,33.0,CAD,Revenue,INV-230715-170
171,2023-07-15,200,3,,1.0,-2413.54,,CAD,Expense,
172,2024-04-24,110,4,8.0,3.0,2899.29,5.0,CAD,Revenue,INV-240424-172
173,2024-04-24,200,3,,3.0,-920.08,,CAD,Expense,
174,2024-09-25,110,1,1.0,5.0,48075.05,42.0,CAD,Revenue,INV-240925-174
175,2024-09-25,200,3,,5.0,-15066.46,,CAD,Expense,
176,2023-11-19,100,4,7.0,4.0,54.8,1.0,CAD,Revenue,INV-231119-176
177,2023-11-19,200,3,,4.0,-17.29,,CAD,Expense,
178,2025-03-09,100,3,19.0,2.0,3239.09,17.0,CAD,Revenue,INV-250309-178
179,2025-03-09,200,3,,2.0,-1872.85,,CAD,Expense,
180,2024-04-13,110,2,17.0,5.0,39352.8,47.0,CAD,Revenue,INV-240413-180
181,2024-04-13,200,3,,5.0,-10371.28,,CAD,Expense,
182,2024-04-13,210,2,,,-2947.54,,CAD,Expense,
183,2025-07-08,100,6,17.0,4.0,1759.12,39.0,CAD,Revenue,INV-250708-183
184,2025-07-08,200,3,,4.0,-555.55,,CAD,Expense,
185,2023-01-09,110,2,11.0,3.0,5341.36,6.0,USD,Revenue,INV-230109-185
186,2023-01-09,200,3,,3.0,-1340.18,,USD,Expense,
187,2023-01-09,210,2,,,-4198.8,,USD,Expense,
188,2025-02-24,100,4,20.0,4.0,1049.14,40.0,CAD,Revenue,INV-250224-188
189,2025-02-24,200,3,,4.0,-363.92,,CAD,Expense,
190,2025-07-20,100,5,14.0,1.0,5324.21,31.0,CAD,Revenue,INV-250720-190
191,2025-07-20,200,3,,1.0,-2392.3,,CAD,Expense,
192,2025-04-05,100,6,8.0,4.0,1415.8,45.0,CAD,Revenue,INV-250405-192
193,2025-04-05,200,3,,4.0,-389.84,,CAD,Expense,
194,2024-04-15,100,3,14.0,4.0,1779.72,34.0,EUR,Revenue,INV-240415-194
195,2024-04-15,200,3,,4.0,-568.16,,EUR,Expense,
196,2024-09-24,100,5,14.0,1.0,907.43,10.0,CAD,Revenue,INV-240924-196
197,2024-09-24,200,3,,1.0,-459.87,,CAD,Expense,
198,2024-12-15,100,1,13.0,1.0,632.74,3.0,CAD,Revenue,INV-241215-198
199,2024-12-15,200,3,,1.0,-298.56,,CAD,Expense,
200,2023-07-26,110,6,16.0,5.0,27790.23,47.0,USD,Revenue,INV-230726-200
201,2023-07-26,200,3,,5.0,-9415.96,,USD,Expense,
202,2023-01-29,100,3,20.0,2.0,3480.22,40.0,CAD,Revenue,INV-230129-202
203,2023-01-29,200,3,,2.0,-1877.3,,CAD,Expense,
204,2025-08-02,100,2,12.0,4.0,270.08,5.0,CAD,Revenue,INV-250802-204
205,2025-08-02,200,3,,4.0,-75.1,,CAD,Expense,
206,2024-06-15,110,3,14.0,5.0,16574.08,14.0,USD,Revenue,INV-240615-206
207,2024-06-15,200,3,,5.0,-4971.45,,USD,Expense,
208,2025-03-21,110,5,16.0,5.0,18968.8,44.0,CAD,Revenue,INV-250321-208
209,2025-03-21,200,3,,5.0,-6395.77,,CAD,Expense,
210,2025-10-27,100,1,16.0,1.0,8584.07,35.0,CAD,Revenue,INV-251027-210
211,2025-10-27,200,3,,1.0,-4109.8,,CAD,Expense,
212,2024-12-11,100,4,20.0,2.0,462.08,3.0,EUR,Revenue,INV-241211-212
213,2024-12-11,200,3,,2.0,-233.67,,EUR,Expense,
214,2024-10-26,110,1,20.0,5.0,22635.64,33.0,CAD,Revenue,INV-241026-214
215,2024-10-26,200,3,,5.0,-5715.28,,CAD,Expense,
216,2025-03-06,110,2,14.0,5.0,5931.66,5.0,USD,Revenue,INV-250306-216
217,2025-03-06,200,3,,5.0,-1955.75,,USD,Expense,
218,2023-10-17,110,5,3.0,5.0,35183.98,31.0,CAD,Revenue,INV-231017-218
219,2023-10-17,200,3,,5.0,-11046.47,,CAD,Expense,
220,2023-01-07,100,2,12.0,1.0,6411.66,36.0,CAD,Revenue,INV-230107-220
221,2023-01-07,200,3,,1.0,-3010.02,,CAD,Expense,
222,2023-08-18,100,2,18.0,4.0,1017.84,17.0,EUR,Revenue,INV-230818-222
223,2023-08-18,200,3,,4.0,-296.67,,EUR,Expense,
224,2024-12-13,110,3,11.0,3.0,10916.92,25.0,CAD,Revenue,INV-241213-224
225,2024-12-13,200,3,,3.0,-3609.77,,CAD,Expense,
226,2025-11-12,100,2,17.0,2.0,3841.85,31.0,CAD,Revenue,INV-251112-226
227,2025-11-12,200,3,,2.0,-2193.82,,CAD,Expense,
228,2025-11-12,210,2,,,-1146.53,,CAD,Expense,
229,2024-02-27,110,4,12.0,5.0,10992.01,23.0,USD,Revenue,INV-240227-229
230,2024-02-27,200,3,,5.0,-3108.21,,USD,Expense,
231,2024-02-27,210,2,,,-4779.26,,USD,Expense,
232,2023-03-08,110,1,6.0,5.0,2603.4,5.0,USD,Revenue,INV-230308-232
233,2023-03-08,200,3,,5.0,-805.54,,USD,Expense,
234,2024-08-17,100,4,7.0,1.0,180.41,2.0,CAD,Revenue,INV-240817-234
235,2024-08-17,200,3,,1.0,-87.48,,CAD,Expense,
236,2023-02-25,110,1,12.0,5.0,24146.54,37.0,CAD,Revenue,INV-230225-236
237,2023-02-25,200,3,,5.0,-6475.06,,CAD,Expense,
238,2024-10-17,110,6,8.0,5.0,8865.33,20.0,USD,Revenue,INV-241017-238
239,2024-10-17,200,3,,5.0,-2417.96,,USD,Expense,
240,2023-05-04,100,1,17.0,4.0,158.64,6.0,CAD,Revenue,INV-230504-240
241,2023-05-04,200,3,,4.0,-48.81,,CAD,Expense,
242,2023-07-24,100,4,20.0,1.0,902.17,5.0,USD,Revenue,INV-230724-242
243,2023-07-24,200,3,,1.0,-420.55,,USD,Expense,
244,2025-04-29,110,2,10.0,3.0,19417.54,27.0,CAD,Revenue,INV-250429-244
245,2025-04-29,200,3,,3.0,-5635.5,,CAD,Expense,
246,2023-06-13,110,5,14.0,5.0,5750.9,8.0,CAD,Revenue,INV-230613-246
247,2023-06-13,200,3,,5.0,-1741.78,,CAD,Expense,
248,2024-03-02,110,1,1.0,3.0,19584.86,30.0,USD,Revenue,INV-240302-248
249,2024-03-02,200,3,,3.0,-6520.76,,USD,Expense,
250,2024-03-02,210,2,,,-2449.34,,USD,Expense,
251,2025-07-06,100,6,13.0,1.0,1542.76,13.0,USD,Revenue,INV-250706-251
252,2025-07-06,200,3,,1.0,-755.31,,USD,Expense,
253,2025-12-04,100,4,15.0,2.0,3618.66,20.0,USD,Revenue,INV-251204-253
254,2025-12-04,200,3,,2.0,-1795.75,,USD,Expense,
255,2023-11-20,110,1,4.0,3.0,28101.7,47.0,USD,Revenue,INV-231120-255
256,2023-11-20,200,3,,3.0,-8620.21,,USD,Expense,
257,2023-05-24,100,2,2.0,1.0,8309.12,34.0,CAD,Revenue,INV-230524-257
258,2023-05-24,200,3,,1.0,-4154.64,,CAD,Expense,
259,2025-06-01,100,5,11.0,1.0,4726.07,28.0,CAD,Revenue,INV-250601-259
260,2025-06-01,200,3,,1.0,-1933.08,,CAD,Expense,
261,2025-06-01,210,2,,,-4072.33,,CAD,Expense,
1,2024-10-20,110,2,13.0,3.0,1766.35,3.0,CAD,Revenue,INV-241020-1
2,2024-10-20,200,3,,3.0,-478.48,,CAD,Expense,
3,2023-10-22,110,1,4.0,5.0,14014.92,23.0,USD,Revenue,INV-231022-3
4,2023-10-22,200,3,,5.0,-4610.35,,USD,Expense,
5,2024-07-10,110,3,4.0,3.0,30824.93,28.0,CAD,Revenue,INV-240710-5
6,2024-07-10,200,3,,3.0,-10176.48,,CAD,Expense,
7,2025-02-19,100,3,16.0,4.0,2073.74,44.0,CAD,Revenue,INV-250219-7
8,2025-02-19,200,3,,4.0,-703.6,,CAD,Expense,
9,2025-01-22,110,1,6.0,3.0,29432.03,40.0,CAD,Revenue,INV-250122-9
10,2025-01-22,200,3,,3.0,-9037.71,,CAD,Expense,
11,2024-01-28,100,2,3.0,1.0,4141.65,35.0,CAD,Revenue,INV-240128-11
12,2024-01-28,200,3,,1.0,-1794.67,,CAD,Expense,
13,2023-05-07,100,5,20.0,1.0,3862.65,35.0,CAD,Revenue,INV-230507-13
14,2023-05-07,200,3,,1.0,-2078.9,,CAD,Expense,
15,2023-05-07,210,2,,,-4512.22,,CAD,Expense,
16,2025-12-02,100,3,1.0,2.0,1861.11,18.0,CAD,Revenue,INV-251202-16
17,2025-12-02,200,3,,2.0,-878.3,,CAD,Expense,
18,2025-12-02,210,2,,,-3405.19,,CAD,Expense,
19,2025-08-27,110,3,12.0,3.0,21607.66,26.0,USD,Revenue,INV-250827-19
20,2025-08-27,200,3,,3.0,-5468.89,,USD,Expense,
21,2023-04-14,100,5,3.0,4.0,207.05,5.0,EUR,Revenue,INV-230414-21
22,2023-04-14,200,3,,4.0,-53.13,,EUR,Expense,
23,2023-06-03,100,4,16.0,1.0,3920.92,20.0,CAD,Revenue,INV-230603-23
24,2023-06-03,200,3,,1.0,-1851.14,,CAD,Expense,
25,2025-10-14,110,3,1.0,3.0,8174.6,16.0,CAD,Revenue,INV-251014-25
26,2025-10-14,200,3,,3.0,-2647.22,,CAD,Expense,
27,2025-10-14,210,2,,,-4283.71,,CAD,Expense,
28,2024-08-06,100,4,7.0,1.0,7685.6,45.0,USD,Revenue,INV-240806-28
29,2024-08-06,200,3,,1.0,-4139.62,,USD,Expense,
30,2023-06-23,110,2,15.0,5.0,20895.96,20.0,USD,Revenue,INV-230623-30
31,2023-06-23,200,3,,5.0,-5522.44,,USD,Expense,
32,2023-03-28,110,3,6.0,3.0,29092.47,26.0,CAD,Revenue,INV-230328-32
33,2023-03-28,200,3,,3.0,-7919.73,,CAD,Expense,
34,2025-01-07,100,4,8.0,1.0,781.13,5.0,USD,Revenue,INV-250107-34
35,2025-01-07,200,3,,1.0,-420.89,,USD,Expense,
36,2025-02-01,100,4,1.0,2.0,282.24,2.0,CAD,Revenue,INV-250201-36
37,2025-02-01,200,3,,2.0,-165.37,,CAD,Expense,
38,2023-03-13,110,3,12.0,3.0,10237.77,12.0,CAD,Revenue,INV-230313-38
39,2023-03-13,200,3,,3.0,-2587.81,,CAD,Expense,
40,2024-03-09,110,2,5.0,5.0,15913.98,28.0,CAD,Revenue,INV-240309-40
41,2024-03-09,200,3,,5.0,-4630.24,,CAD,Expense,
42,2024-03-09,210,2,,,-3953.42,,CAD,Expense,
43,2024-06-21,100,6,3.0,1.0,6333.66,40.0,CAD,Revenue,INV-240621-43
44,2024-06-21,200,3,,1.0,-3176.64,,CAD,Expense,
45,2023-05-03,110,6,17.0,3.0,1069.69,1.0,USD,Revenue,INV-230503-45
46,2023-05-03,200,3,,3.0,-339.3,,USD,Expense,
47,2025-08-07,100,5,20.0,2.0,8769.66,46.0,CAD,Revenue,INV-250807-47
48,2025-08-07,200,3,,2.0,-4441.65,,CAD,Expense,
49,2025-02-04,100,4,12.0,4.0,647.9,16.0,CAD,Revenue,INV-250204-49
50,2025-02-04,200,3,,4.0,-208.73,,CAD,Expense,
51,2025-12-22,110,1,3.0,3.0,23814.53,43.0,USD,Revenue,INV-251222-51
52,2025-12-22,200,3,,3.0,-8062.98,,USD,Expense,
53,2025-04-01,100,6,2.0,2.0,4631.8,42.0,CAD,Revenue,INV-250401-53
54,2025-04-01,200,3,,2.0,-2705.14,,CAD,Expense,
55,2025-04-01,210,2,,,-3109.59,,CAD,Expense,
56,2024-01-26,100,6,4.0,1.0,1570.2,7.0,CAD,Revenue,INV-240126-56
57,2024-01-26,200,3,,1.0,-814.24,,CAD,Expense,
58,2024-05-28,110,3,9.0,5.0,43291.36,42.0,USD,Revenue,INV-240528-58
59,2024-05-28,200,3,,5.0,-11342.83,,USD,Expense,
60,2024-08-12,100,1,19.0,2.0,7994.19,43.0,CAD,Revenue,INV-240812-60
61,2024-08-12,200,3,,2.0,-3328.36,,CAD,Expense,
62,2024-08-24,100,4,15.0,4.0,1874.77,46.0,USD,Revenue,INV-240824-62
63,2024-08-24,200,3,,4.0,-598.38,,USD,Expense,
64,2024-02-19,100,1,5.0,1.0,9571.56,42.0,CAD,Revenue,INV-240219-64
65,2024-02-19,200,3,,1.0,-5191.6,,CAD,Expense,
66,2025-07-07,100,5,18.0,1.0,7362.1,36.0,USD,Revenue,INV-250707-66
67,2025-07-07,200,3,,1.0,-3861.98,,USD,Expense,
68,2025-07-26,100,5,9.0,2.0,3231.55,40.0,CAD,Revenue,INV-250726-68
69,2025-07-26,200,3,,2.0,-1445.84,,CAD,Expense,
70,2025-10-28,100,5,14.0,4.0,1447.62,31.0,CAD,Revenue,INV-251028-70
71,2025-10-28,200,3,,4.0,-462.74,,CAD,Expense,
72,2023-03-01,110,4,19.0,5.0,35602.11,40.0,EUR,Revenue,INV-230301-72
73,2023-03-01,200,3,,5.0,-10085.95,,EUR,Expense,
74,2023-03-01,210,2,,,-930.74,,EUR,Expense,
75,2023-09-17,110,4,20.0,3.0,14228.38,38.0,USD,Revenue,INV-230917-75
76,2023-09-17,200,3,,3.0,-4930.47,,USD,Expense,
77,2024-04-30,110,5,18.0,5.0,26954.79,29.0,CAD,Revenue,INV-240430-77
78,2024-04-30,200,3,,5.0,-7901.51,,CAD,Expense,
79,2024-06-17,100,3,8.0,1.0,2440.93,10.0,CAD,Revenue,INV-240617-79
80,2024-06-17,200,3,,1.0,-1306.55,,CAD,Expense,
81,2023-08-06,100,4,8.0,1.0,139.07,1.0,CAD,Revenue,INV-230806-81
82,2023-08-06,200,3,,1.0,-59.75,,CAD,Expense,
83,2023-08-06,210,2,,,-2502.58,,CAD,Expense,
84,2024-04-27,100,3,13.0,2.0,2572.58,28.0,CAD,Revenue,INV-240427-84
85,2024-04-27,200,3,,2.0,-1437.95,,CAD,Expense,
86,2025-08-25,100,6,14.0,4.0,1531.58,34.0,CAD,Revenue,INV-250825-86
87,2025-08-25,200,3,,4.0,-472.94,,CAD,Expense,
88,2024-09-21,110,3,6.0,3.0,30694.27,30.0,CAD,Revenue,INV-240921-88
89,2024-09-21,200,3,,3.0,-10173.98,,CAD,Expense,
90,2023-09-28,110,1,18.0,3.0,19204.61,44.0,CAD,Revenue,INV-230928-90
91,2023-09-28,200,3,,3.0,-5549.23,,CAD,Expense,
92,2023-07-20,110,6,17.0,3.0,19390.48,23.0,CAD,Revenue,INV-230720-92
93,2023-07-20,200,3,,3.0,-5543.52,,CAD,Expense,
94,2025-09-06,100,4,14.0,4.0,1328.39,28.0,CAD,Revenue,INV-250906-94
95,2025-09-06,200,3,,4.0,-355.11,,CAD,Expense,
96,2024-12-20,110,6,3.0,5.0,26701.68,29.0,CAD,Revenue,INV-241220-96
97,2024-12-20,200,3,,5.0,-8848.2,,CAD,Expense,
98,2025-02-16,110,2,8.0,3.0,8364.46,14.0,CAD,Revenue,INV-250216-98
99,2025-02-16,200,3,,3.0,-2543.34,,CAD,Expense,
100,2025-04-11,100,3,4.0,2.0,10077.47,47.0,CAD,Revenue,INV-250411-100
101,2025-04-11,200,3,,2.0,-5049.14,,CAD,Expense,
102,2024-04-07,100,2,17.0,2.0,6466.56,31.0,USD,Revenue,INV-240407-102
103,2024-04-07,200,3,,2.0,-3642.14,,USD,Expense,
104,2024-09-11,100,4,20.0,4.0,226.54,6.0,CAD,Revenue,INV-240911-104
105,2024-09-11,200,3,,4.0,-58.47,,CAD,Expense,
106,2025-08-16,100,1,1.0,1.0,1587.35,7.0,USD,Revenue,INV-250816-106
107,2025-08-16,200,3,,1.0,-913.91,,USD,Expense,
108,2025-05-28,100,4,19.0,2.0,2719.54,12.0,CAD,Revenue,INV-250528-108
109,2025-05-28,200,3,,2.0,-1592.49,,CAD,Expense,
110,2025-08-26,100,6,2.0,2.0,2518.99,24.0,USD,Revenue,INV-250826-110
111,2025-08-26,200,3,,2.0,-1456.58,,USD,Expense,
112,2023-11-01,100,3,5.0,4.0,590.7,16.0,CAD,Revenue,INV-231101-112
113,2023-11-01,200,3,,4.0,-159.41,,CAD,Expense,
114,2025-06-23,110,4,6.0,5.0,12225.68,23.0,CAD,Revenue,INV-250623-114
115,2025-06-23,200,3,,5.0,-3235.06,,CAD,Expense,
116,2023-08-03,110,4,2.0,3.0,11001.86,30.0,CAD,Revenue,INV-230803-116
117,2023-08-03,200,3,,3.0,-3522.13,,CAD,Expense,
118,2024-08-22,100,6,1.0,4.0,1031.08,24.0,CAD,Revenue,INV-240822-118
119,2024-08-22,200,3,,4.0,-288.0,,CAD,Expense,
120,2023-10-29,110,6,1.0,5.0,29338.97,25.0,CAD,Revenue,INV-231029-120
121,2023-10-29,200,3,,5.0,-7896.3,,CAD,Expense,
122,2023-08-31,100,1,12.0,1.0,1062.97,12.0,EUR,Revenue,INV-230831-122
123,2023-08-31,200,3,,1.0,-551.54,,EUR,Expense,
124,2025-07-18,100,2,12.0,2.0,1684.98,8.0,CAD,Revenue,INV-250718-124
125,2025-07-18,200,3,,2.0,-684.27,,CAD,Expense,
126,2025-01-17,100,4,6.0,4.0,111.09,3.0,CAD,Revenue,INV-250117-126
127,2025-01-17,200,3,,4.0,-37.84,,CAD,Expense,
128,2025-07-24,110,5,10.0,5.0,12603.75,28.0,USD,Revenue,INV-250724-128
129,2025-07-24,200,3,,5.0,-4049.72,,USD,Expense,
130,2023-04-13,100,3,13.0,1.0,8657.94,43.0,CAD,Revenue,INV-230413-130
131,2023-04-13,200,3,,1.0,-3513.66,,CAD,Expense,
132,2024-06-22,100,3,19.0,1.0,4751.39,23.0,CAD,Revenue,INV-240622-132
133,2024-06-22,200,3,,1.0,-2278.05,,CAD,Expense,
134,2023-07-15,110,2,9.0,5.0,17112.09,15.0,CAD,Revenue,INV-230715-134
135,2023-07-15,200,3,,5.0,-5184.06,,CAD,Expense,
136,2023-07-15,210,2,,,-2999.48,,CAD,Expense,
137,2023-04-20,100,6,8.0,4.0,162.71,3.0,CAD,Revenue,INV-230420-137
138,2023-04-20,200,3,,4.0,-56.34,,CAD,Expense,
139,2023-05-18,100,2,12.0,2.0,4268.34,19.0,CAD,Revenue,INV-230518-139
140,2023-05-18,200,3,,2.0,-2135.03,,CAD,Expense,
141,2025-10-24,100,6,16.0,1.0,999.8,4.0,USD,Revenue,INV-251024-141
142,2025-10-24,200,3,,1.0,-442.44,,USD,Expense,
143,2025-12-30,110,4,17.0,5.0,25495.36,34.0,CAD,Revenue,INV-251230-143
144,2025-12-30,200,3,,5.0,-7821.19,,CAD,Expense,
145,2023-08-04,100,3,7.0,4.0,801.4,14.0,CAD,Revenue,INV-230804-145
146,2023-08-04,200,3,,4.0,-239.07,,CAD,Expense,
147,2024-01-19,110,2,4.0,3.0,28272.13,44.0,USD,Revenue,INV-240119-147
148,2024-01-19,200,3,,3.0,-7863.77,,USD,Expense,
149,2023-01-02,110,1,11.0,5.0,28847.71,33.0,CAD,Revenue,INV-230102-149
150,2023-01-02,200,3,,5.0,-8095.79,,CAD,Expense,
151,2025-07-13,110,1,14.0,3.0,26251.68,40.0,EUR,Revenue,INV-250713-151
152,2025-07-13,200,3,,3.0,-7485.61,,EUR,Expense,
153,2023-05-09,100,3,9.0,4.0,834.97,28.0,CAD,Revenue,INV-230509-153
154,2023-05-09,200,3,,4.0,-240.4,,CAD,Expense,
155,2025-11-15,100,4,15.0,2.0,351.86,2.0,CAD,Revenue,INV-251115-155
156,2025-11-15,200,3,,2.0,-151.79,,CAD,Expense,
157,2023-01-17,110,6,3.0,5.0,5945.7,8.0,CAD,Revenue,INV-230117-157
158,2023-01-17,200,3,,5.0,-1510.04,,CAD,Expense,
159,2023-06-17,100,5,10.0,2.0,1118.08,8.0,CAD,Revenue,INV-230617-159
160,2023-06-17,200,3,,2.0,-452.05,,CAD,Expense,
161,2025-09-27,110,4,11.0,3.0,12592.61,15.0,USD,Revenue,INV-250927-161
162,2025-09-27,200,3,,3.0,-3778.18,,USD,Expense,
163,2025-09-27,210,2,,,-3689.35,,USD,Expense,
164,2024-06-08,100,2,13.0,2.0,679.82,8.0,CAD,Revenue,INV-240608-164
165,2024-06-08,200,3,,2.0,-406.58,,CAD,Expense,
166,2025-02-16,100,2,7.0,2.0,5216.22,35.0,EUR,Revenue,INV-250216-166
167,2025-02-16,200,3,,2.0,-2633.89,,EUR,Expense,
168,2025-11-05,100,3,14.0,2.0,1905.92,21.0,CAD,Revenue,INV-251105-168
169,2025-11-05,200,3,,2.0,-845.92,,CAD,Expense,
170,2025-07-05,100,5,1.0,1.0,2921.86,12.0,USD,Revenue,INV-250705-170
171,2025-07-05,200,3,,1.0,-1349.05,,USD,Expense,
172,2025-09-11,110,3,8.0,5.0,14067.94,42.0,CAD,Revenue,INV-250911-172
173,2025-09-11,200,3,,5.0,-4460.07,,CAD,Expense,
174,2024-08-20,110,4,19.0,5.0,37856.77,37.0,CAD,Revenue,INV-240820-174
175,2024-08-20,200,3,,5.0,-13019.27,,CAD,Expense,
176,2023-06-01,100,3,4.0,1.0,2763.38,13.0,EUR,Revenue,INV-230601-176
177,2023-06-01,200,3,,1.0,-1598.52,,EUR,Expense,
178,2024-03-26,100,4,2.0,1.0,4931.03,39.0,CAD,Revenue,INV-240326-178
179,2024-03-26,200,3,,1.0,-2384.24,,CAD,Expense,
180,2023-03-19,110,2,17.0,3.0,594.88,1.0,CAD,Revenue,INV-230319-180
181,2023-03-19,200,3,,3.0,-188.77,,CAD,Expense,
182,2023-06-05,110,1,10.0,5.0,15083.45,42.0,CAD,Revenue,INV-230605-182
183,2023-06-05,200,3,,5.0,-4980.0,,CAD,Expense,
184,2024-06-28,100,5,3.0,2.0,2612.51,18.0,CAD,Revenue,INV-240628-184
185,2024-06-28,200,3,,2.0,-1436.29,,CAD,Expense,
186,2024-04-17,110,6,19.0,5.0,26268.97,23.0,CAD,Revenue,INV-240417-186
187,2024-04-17,200,3,,5.0,-7269.08,,CAD,Expense,
188,2023-01-25,100,1,9.0,2.0,1596.76,8.0,CAD,Revenue,INV-230125-188
189,2023-01-25,200,3,,2.0,-917.98,,CAD,Expense,
190,2023-11-15,100,1,5.0,4.0,1334.63,30.0,USD,Revenue,INV-231115-190
191,2023-11-15,200,3,,4.0,-378.56,,USD,Expense,
192,2024-07-05,100,4,5.0,1.0,4958.31,25.0,CAD,Revenue,INV-240705-192
193,2024-07-05,200,3,,1.0,-2181.2,,CAD,Expense,
194,2025-12-22,100,5,8.0,2.0,6310.72,46.0,CAD,Revenue,INV-251222-194
195,2025-12-22,200,3,,2.0,-3232.71,,CAD,Expense,
196,2023-09-09,110,5,1.0,5.0,26148.84,31.0,CAD,Revenue,INV-230909-196
197,2023-09-09,200,3,,5.0,-8031.86,,CAD,Expense,
198,2024-11-05,100,2,18.0,4.0,1420.03,42.0,CAD,Revenue,INV-241105-198
199,2024-11-05,200,3,,4.0,-360.32,,CAD,Expense,
200,2024-04-16,100,2,5.0,2.0,201.13,2.0,CAD,Revenue,INV-240416-200
201,2024-04-16,200,3,,2.0,-112.33,,CAD,Expense,
202,2023-01-09,100,2,5.0,4.0,823.56,14.0,CAD,Revenue,INV-230109-202
203,2023-01-09,200,3,,4.0,-260.29,,CAD,Expense,
204,2023-03-07,100,2,8.0,1.0,3651.05,17.0,CAD,Revenue,INV-230307-204
205,2023-03-07,200,3,,1.0,-1695.13,,CAD,Expense,
206,2025-05-14,100,3,14.0,2.0,959.37,5.0,EUR,Revenue,INV-250514-206
207,2025-05-14,200,3,,2.0,-564.72,,EUR,Expense,
208,2023-11-17,100,3,6.0,2.0,1224.82,13.0,USD,Revenue,INV-231117-208
209,2023-11-17,200,3,,2.0,-711.22,,USD,Expense,
210,2023-03-08,100,6,2.0,2.0,4249.16,24.0,CAD,Revenue,INV-230308-210
211,2023-03-08,200,3,,2.0,-2218.53,,CAD,Expense,
212,2023-03-08,210,2,,,-4221.62,,CAD,Expense,
213,2024-11-25,110,4,17.0,3.0,36539.02,33.0,CAD,Revenue,INV-241125-213
214,2024-11-25,200,3,,3.0,-10609.29,,CAD,Expense,
215,2023-06-12,110,3,17.0,5.0,5259.2,5.0,CAD,Revenue,INV-230612-215
216,2023-06-12,200,3,,5.0,-1589.26,,CAD,Expense,
217,2023-06-12,210,2,,,-692.42,,CAD,Expense,
218,2025-09-17,110,2,11.0,5.0,21607.72,28.0,EUR,Revenue,INV-250917-218
219,2025-09-17,200,3,,5.0,-5794.73,,EUR,Expense,
220,2023-03-11,100,1,18.0,1.0,11131.13,46.0,CAD,Revenue,INV-230311-220
221,2023-03-11,200,3,,1.0,-5160.43,,CAD,Expense,
222,2023-10-22,100,4,10.0,4.0,764.59,27.0,USD,Revenue,INV-231022-222
223,2023-10-22,200,3,,4.0,-244.81,,USD,Expense,
224,2025-09-14,100,4,17.0,4.0,325.67,7.0,USD,Revenue,INV-250914-224
225,2025-09-14,200,3,,4.0,-90.49,,USD,Expense,
226,2024-04-17,110,3,17.0,5.0,42571.54,36.0,CAD,Revenue,INV-240417-226
227,2024-04-17,200,3,,5.0,-10770.27,,CAD,Expense,
228,2023-10-09,100,4,1.0,1.0,894.0,10.0,CAD,Revenue,INV-231009-228
229,2023-10-09,200,3,,1.0,-386.25,,CAD,Expense,
230,2023-06-28,100,2,10.0,2.0,581.46,3.0,USD,Revenue,INV-230628-230
231,2023-06-28,200,3,,2.0,-318.81,,USD,Expense,
232,2024-02-01,100,6,5.0,1.0,8278.61,37.0,CAD,Revenue,INV-240201-232
233,2024-02-01,200,3,,1.0,-4933.58,,CAD,Expense,
234,2023-10-14,100,4,4.0,1.0,1146.64,10.0,CAD,Revenue,INV-231014-234
235,2023-10-14,200,3,,1.0,-649.19,,CAD,Expense,
236,2024-04-10,100,4,18.0,4.0,2108.56,43.0,CAD,Revenue,INV-240410-236
237,2024-04-10,200,3,,4.0,-649.65,,CAD,Expense,
238,2024-08-15,110,1,16.0,5.0,5772.93,8.0,EUR,Revenue,INV-240815-238
239,2024-08-15,200,3,,5.0,-1559.68,,EUR,Expense,
